Art,Name,Original Set,Release,All Sets By Art,Colors,Have,Quantity,Variant Owned,Notes,Price (R$)
491b6ce9-48e6-4f7a-b3c5-03b7778dbf02,Sunscorch Regent,DTK,2015-03-27,"BLC, C17, C21, DTK, MOC, PDTK, PLST",W,False,0,None,,0.0
82385671-efd1-4a70-927e-a6fd24a9b2df,Sunscorch Regent,FIC,2025-06-13,FIC,W,False,0,None,,0.0
3367ca70-549c-4702-b054-498589ef53ea,Swashbuckler Extraordinaire,CLB,2022-06-10,CLB,R,False,0,None,,0.0
28d5dbee-0cd3-4e74-8d5e-abf628d34880,Swift Warkite,DTK,2015-03-27,DTK,BR,False,0,None,,0.0
98021829-0b0c-46af-95f7-8da3adb6416d,Sword Coast Serpent // Capsizing Wave,CLB,2022-06-10,CLB,U,False,0,None,,0.0
8be6274d-fc61-43ad-8fbd-213cf1d677c0,Tanazir Quandrix,STX,2021-04-23,"PSTX, SOC, STX",GU,False,0,None,,0.0
1c4c665e-bdd2-4fcf-8fd4-436963ad635a,Tanazir Quandrix,STX,2021-04-23,STX,GU,False,0,None,,0.0
12b6c0f6-6ee2-4392-8ffc-fc26000a08a1,Tarox Bladewing,FUT,2007-05-04,FUT,R,False,0,None,,0.0
5ec5508a-5162-4332-a06d-6727499e6193,Teeka's Dragon,MIR,1996-10-08,MIR,C,False,0,None,,0.0
dcaf50b6-5b97-452b-8eae-18431681675d,Tek,INV,2000-10-02,"INV, PLST",C,False,0,None,,0.0
7ad0bc9b-4b33-4fd2-b030-ec56dfba4550,"Teneb, the Harvester",PLC,2007-02-02,"2X2, C17, CMD, OCMD, PLC",BGW,False,0,None,,0.0
607c4bc2-23fa-491b-a4d7-4af2723fdcdd,Territorial Aetherkite,DRC,2025-02-14,DRC,R,False,0,None,,0.0
9791dfb4-6389-4014-8f98-add2c31886ed,Territorial Hellkite,C17,2017-08-25,"C17, CLB, TDC",R,False,0,None,,0.0
44717dfb-ff63-4580-9d87-109000358e29,Terror of Mount Velus,THB,2020-01-24,"AFC, FDN, THB",R,False,0,None,,0.0
dcc8fa99-f457-474c-af23-d254c70fa8d1,Terror of the Peaks,OTJ,2024-04-19,"OTJ, POTJ",R,False,0,None,,0.0
6b35f7fd-b37f-433a-a7f1-97c5bcd29677,Terror of the Peaks,M21,2020-07-03,"M21, PM21",R,False,0,None,,0.0
555dfc5e-f044-4570-84cd-5e2a7ec18977,Terror of the Peaks,SLD,2026-04-27,SLD,R,False,0,None,,0.0
25f1d842-8034-4b58-81eb-3f754f2cc40c,Terror of the Peaks,PSPL,2025-01-03,PSPL,R,False,0,None,,0.0
72b8a46a-36b2-49d1-bd7c-599ab7be746b,"Teval, Arbiter of Virtue",TDM,2025-04-11,"PTDM, TDM",BGU,False,0,None,,0.0
6482dc40-667b-409b-b17f-420428ee4331,"Teval, Arbiter of Virtue",TDM,2025-04-11,TDM,BGU,False,0,None,,0.0
a6ecf111-5467-48e8-aa25-3cecf37f12e1,"Teval, Arbiter of Virtue",TDM,2025-04-11,TDM,BGU,False,0,None,,0.0
d626a534-4242-4739-b422-70c0ca61c1bd,"Teval, the Balanced Scale",TDC,2025-04-11,TDC,BGU,False,0,None,,0.0
7a731981-b71a-4007-ad4a-2e8cbdba012c,Themberchaud,SLX,2025-04-25,SLX,R,False,0,None,,0.0
1ec19c3f-4b40-4d76-8049-16bbb43b78cb,Themberchaud,SLD,2023-03-26,SLD,R,False,0,None,,0.0
2140b832-65cd-4eb7-9502-c98be1b6349e,The Ur-Dragon,C17,2017-08-25,"C17, CMM, OC17, PF25",BGRUW,False,0,None,,0.0
ca356849-3bac-49c7-8f0d-363f74fe4381,The Ur-Dragon,CMM,2023-08-04,CMM,BGRUW,False,0,None,,0.0
dba1211c-b875-4623-ab95-7d52a30b5eaa,The Ur-Dragon,SLD,2019-12-08,SLD,BGRUW,False,0,None,,0.0
795e0fe3-5714-41b4-b04a-5afe98b2304b,Thrakkus the Butcher,CLB,2022-06-10,CLB,GR,False,0,None,,0.0
ecad8e0a-83b5-4f4e-85c2-73f964c5621e,Thrakkus the Butcher,CLB,2022-06-10,CLB,GR,False,0,None,,0.0
3394a119-5c2b-4dda-960c-b3d01aaeb9e7,Thriving Skyclaw,MH3,2024-06-14,MH3,R,False,0,None,,0.0
b4756614-1775-4441-aa31-4ca1f2d44a7d,Thunderbreak Regent,DTK,2015-03-27,"AFC, DTK, PDTK, SCD, TDC",R,False,0,None,,0.0
36e72b6e-7c85-42ad-adf5-1263c6339636,Thunderbreak Regent,PDTK,2015-03-27,PDTK,R,False,0,None,,0.0
f6b06e0c-88df-41b6-9511-e7c6949d602a,Thunder Dragon,DRB,2008-08-29,"CLB, DDG, DRB",R,False,0,None,,0.0
fef6943f-1923-40d0-ad72-4162cedfb7a7,Thunder Dragon,S99,1999-07-01,S99,R,False,0,None,,0.0
f95489be-2d84-4661-a419-178c37e10789,Thundermane Dragon,TDC,2025-04-11,TDC,R,False,0,None,,0.0
71314ee1-0f51-46a5-8647-733dbbcd016f,Thundermaw Hellkite,M13,2012-07-13,"IMA, M13, SCD",R,False,0,None,,0.0
7e76f967-79f1-4e67-8341-1c33276cd1fc,Tiamat,AFR,2021-07-23,"AFR, PAFR, PLST",BGRUW,False,0,None,,0.0
cff66577-221d-4dd7-9f9f-8480a3720208,Tiamat,SLD,2022-06-14,SLD,BGRUW,False,0,None,,0.0
6a848a76-3fff-4fb6-a469-32a35ac5ac73,Tiamat,AFR,2021-07-23,AFR,BGRUW,False,0,None,,0.0
b33a5729-5af6-463e-a70a-87a9b7b8437b,Tiamat's Fanatics,CLB,2022-06-10,CLB,R,False,0,None,,0.0
28b7a35d-ef44-4270-ad17-3c3ae584512b,Timeless Dragon,PMH2,2021-05-06,"DRC, MH2, PLST, PMH2",W,False,0,None,,0.0
dd6f27a1-dc2f-44fc-b38a-baacaf5db1ca,Timeless Dragon,TMH2,2021-06-18,"TDRC, TMH2",B,False,0,None,,0.0
89f9d655-ce20-455b-a5e5-6dc49fc396dc,Topaz Dragon // Entropic Cloud,CLB,2022-06-10,CLB,B,False,0,None,,0.0
87219a19-0328-4778-bca8-6464451f636b,Transcendent Dragon,TDC,2025-04-11,TDC,U,False,0,None,,0.0
fcf48ceb-cd48-4e06-8a58-2253b60d6b20,"Treva, the Renewer",INV,2000-10-02,"DDE, INV",GUW,False,0,None,,0.0
d31484f3-5c53-47ed-ac56-3b05f3301c6c,"Treva, the Renewer",PPRO,2009-01-01,PPRO,GUW,False,0,None,,0.0
cd2c302c-c056-4f9b-8517-30036c71c352,Twinflame Tyrant,FDN,2024-11-15,"FDN, PFDN",R,False,0,None,,0.0
40adffc1-362f-44c2-93cb-8490210d7d19,Twinflame Tyrant,FDN,2024-11-15,FDN,R,False,0,None,,0.0
ac5f02d6-a515-4bb4-a1c7-e2a048311f4f,Twinflame Tyrant,FDN,2024-11-15,FDN,R,False,0,None,,0.0
f17ef9e5-296c-4fca-81d2-a455e955b828,Twinmaw Stormbrood // Charring Bite,TDM,2025-04-11,TDM,W,False,0,None,,0.0
aac75817-188a-4d0b-9eba-de92acf3b6ca,Twinmaw Stormbrood // Charring Bite,TDM,2025-04-11,TDM,W,False,0,None,,0.0
9e32ff43-63f5-44a5-8064-79051618290f,Two-Headed Dragon,MMQ,1999-10-04,"8ED, ARC, MMQ",R,False,0,None,,0.0
3fde1b23-c633-4a47-abfc-8d5dce315d5d,Two-Headed Dragon,PSUS,2003-01-01,"DRB, PJJT, PSUS",R,False,0,None,,0.0
b7b29bc1-d81b-432c-820b-391cf08e334c,Two-Headed Hellkite,DMC,2022-09-09,DMC,BGRUW,False,0,None,,0.0
2fd08636-8cce-401e-ab1c-76f60b4ff03d,Tyrant of Kher Ridges,BRO,2022-11-18,"BRO, PBRO",R,False,0,None,,0.0
43a96bc5-9220-47a5-9d5f-c1704253c02d,Tyrant of Valakut,OGW,2016-01-22,"OGW, POGW",R,False,0,None,,0.0
c32251ea-fb56-4f94-9f45-967babafcc35,Tyrant of Valakut,POGW,2016-01-22,POGW,R,False,0,None,,0.0
36c6a035-516b-4f4e-ba99-631f1e8d386f,Tyrant's Familiar,C14,2014-11-07,"C14, C17, CM2, SCD",R,False,0,None,,0.0
977db6ef-5457-4183-8813-fc8079e30c53,Ureni of the Unwritten,TDC,2025-04-11,TDC,GRU,False,0,None,,0.0
af7defdb-7a67-4a60-b078-857953175ed6,"Ureni, the Song Unending",TDM,2025-04-11,"PTDM, TDM",GRU,False,0,None,,0.0
16037ef9-15e9-489b-8721-af8f25e23a6f,"Ureni, the Song Unending",TDM,2025-04-11,TDM,GRU,False,0,None,,0.0
308030e6-e6fa-4a4c-80ca-f037778d6e85,"Ureni, the Song Unending",TDM,2025-04-11,TDM,GRU,False,0,None,,0.0
fb2faa8d-31c1-499b-aa18-74a97854612d,Utvara Hellkite,RTR,2012-10-05,"C17, GK2, RTR, RVR",R,False,0,None,,0.0
73c6b75b-ad1c-41e6-ab24-35951a086798,Utvara Hellkite,RVR,2024-01-12,RVR,R,False,0,None,,0.0
1f0b5211-f1cd-41fa-8837-29e5f91d542d,Utvara Hellkite,SLD,2023-04-23,SLD,R,False,0,None,,0.0
a770a481-3210-4b60-8308-5afcb3f17a22,Vaevictis Asmadi,LEG,1994-06-01,"BCHR, CHR, LEG",BGR,False,0,None,,0.0
27ccf32f-8a25-48f0-b664-b4b885df81a3,Vaevictis Asmadi,SLD,2022-11-02,SLD,BGR,False,0,None,,0.0
db1a85c4-66e5-41d9-b04c-58aab436255e,"Vaevictis Asmadi, the Dire",M19,2018-07-13,"M19, PLST, PM19",BGR,False,0,None,,0.0
5c136c81-f839-4613-858c-33c221cd45d3,"Vaevictis Asmadi, the Dire",SLD,2025-12-01,SLD,BGR,False,0,None,,0.0
af396a2c-56dc-4639-acb2-9cdb612b2132,Vampiric Dragon,ODY,2001-10-01,"ARC, ODY, PS11, VOC",BR,False,0,None,,0.0
e3d438e1-d851-4ed6-9844-7303e67251a2,Velomachus Lorehold,STX,2021-04-23,"PSTX, STX, TDC",RW,False,0,None,,0.0
20db7650-0ed5-4b3a-a2ca-c36a9e12b2d6,Velomachus Lorehold,STX,2021-04-23,STX,RW,False,0,None,,0.0
581d83f3-2887-4e25-89fc-92a73ac82b09,Velukan Dragon,MB2,2024-08-02,MB2,R,False,0,None,,0.0
3ebcf063-afdc-4df1-8e53-f2fac9d97ac3,Vengeful Ancestor,MKC,2024-02-09,"MKC, TDC",R,False,0,None,,0.0
8bd20e66-70d7-4dc2-9de0-9c184aaaef3f,Vengeful Ancestor,AFC,2021-07-23,"AFC, CLB",R,False,0,None,,0.0
6ed96a84-0f6e-42a2-8d77-ce2cbd36d694,Verix Bladewing,DOM,2018-04-27,"DOM, PDOM, SCD, TDC",R,False,0,None,,0.0
0f3811c7-2b1f-4a01-a1e0-712de1acd01a,Viashivan Dragon,VIS,1997-02-03,VIS,GR,False,0,None,,0.0
bc7df7b5-6bc7-43e9-bb79-d791587fd27a,Volcanic Dragon,M12,2011-07-15,"CMR, M12, M19, M20, PLST",R,False,0,None,,0.0
95158f9a-38a7-469a-9795-970f29337ff6,Volcanic Dragon,MIR,1996-10-08,"6ED, ATH, MIR, S99",R,False,0,None,,0.0
76186b0a-ba82-444f-bcda-a4ab99aeedcb,Volcanic Dragon,POR,1997-05-01,POR,R,False,0,None,,0.0
1a9a66e2-1830-4d9f-ac71-c7977026dafc,Voracious Bibliophile,TDC,2025-04-11,TDC,U,False,0,None,,0.0
c76d61af-5e9b-4853-8b86-72304fe21ed4,Voracious Dragon,CON,2009-02-06,"CON, DDG, PLST",R,False,0,None,,0.0
46182be8-7027-471c-bf09-3dbe8e6acd91,"Vorosh, the Hunter",PLC,2007-02-02,"CM2, CMD, OCMD, PLC",BGU,False,0,None,,0.0
c6b86868-eb9e-486f-8fc7-68bbbdb565e6,"Vrondiss, Rage of Ancients",AFC,2021-07-23,"AFC, OAFC",GR,False,0,None,,0.0
d3c38c5b-7f62-4fea-9fa2-804dabe60789,Wandering Troubadour,AFR,2021-07-23,AFR,G,False,0,None,,0.0
b552441f-622e-4288-8741-4088967e3023,Wardscale Dragon,FRF,2015-01-23,FRF,W,False,0,None,,0.0
ddb2501f-494f-4b24-ab56-111253e93217,Warmonger Hellkite,C14,2014-11-07,"C14, CLB, CM2",R,False,0,None,,0.0
5db02864-2695-4dd2-9c68-5bd8d84785ef,"Wasitora, Nekoru Queen",C17,2017-08-25,"2X2, C17, PLST",BGR,False,0,None,,0.0
e8f5f215-6b09-4596-bffa-0cffe4d47e92,"Wasitora, Nekoru Queen",SLD,2025-12-01,SLD,BGR,False,0,None,,0.0
c367c537-5de8-4ccc-9f00-3962261a8339,Whirlwing Stormbrood // Dynamic Soar,TDM,2025-04-11,TDM,U,False,0,None,,0.0
2aa35063-d8a0-4eed-a33e-f05fc16ccf8d,Whirlwing Stormbrood // Dynamic Soar,TDM,2025-04-11,TDM,U,False,0,None,,0.0
6920e528-209e-47b0-898b-8f80fff19547,White Dragon,AFR,2021-07-23,AFR,W,False,0,None,,0.0
78d36015-48e9-46af-9a4d-38ae888ac289,White Dragon,AFR,2021-07-23,AFR,W,False,0,None,,0.0
ada52c25-74a0-4ca8-aba6-a3b479a278bb,"Witherbloom, the Balancer",SOS,2026-04-24,SOS,BG,False,0,None,,0.0
64429485-db67-4215-b1c5-de53fd63397e,"Witherbloom, the Balancer",SOS,2026-04-24,SOS,BG,False,0,None,,0.0
d1049f3b-6c4f-4d3f-bedf-c1eb0c4ddde3,Worldgorger Dragon,DMR,2023-01-13,DMR,R,False,0,None,,0.0
65e5c8d4-5023-407d-8045-624b47ce0334,Worldgorger Dragon,JUD,2002-05-27,"EMA, JUD, PLST",R,False,0,None,,0.0
c98092e8-21b6-4279-888f-eede58ece2c7,Worldgorger Dragon,DMR,2023-01-13,DMR,R,False,0,None,,0.0
3aea88f1-8323-4185-a82f-773494adcca8,Wrathful Red Dragon,CLB,2022-06-10,"CLB, PCLB",R,False,0,None,,0.0
faebad51-1782-47f6-9f17-b82cd10909c5,"Yosei, the Morning Star",IMA,2017-11-17,"IMA, PLST",W,False,0,None,,0.0
fc8179e8-a86b-486f-a31b-85ebb3db8985,"Yosei, the Morning Star",CHK,2004-10-01,"CHK, MMA",W,False,0,None,,0.0
842c374b-f010-4540-87e4-97af74234a97,Young Blue Dragon // Sand Augury,CLB,2022-06-10,CLB,U,False,0,None,,0.0
777759c6-5824-4506-9fa3-e5ba34c6087c,Young Red Dragon // Bathe in Gold,CLB,2022-06-10,"CLB, PLST",R,False,0,None,,0.0
aa3f657a-e3b6-4d87-be15-104c58f64356,"Ziatora, the Incinerator",SNC,2022-04-29,"M3C, PSNC, SNC",BGR,False,0,None,,0.0
99877c3d-1db1-492f-9505-237df8f98b51,"Ziatora, the Incinerator",SLD,2025-12-01,SLD,BGR,False,0,None,,0.0
2dc72c85-bc02-4fee-9304-955869393015,"Ziatora, the Incinerator",SNC,2022-04-29,SNC,BGR,False,0,None,,0.0
d294cbf1-9e23-4f68-a43b-20bbdcdbb2a4,Zodiac Dragon,PTK,1999-05-01,PTK,R,False,0,None,,0.0
913d51ad-d095-457c-ac03-fe7ac2092dd0,Zurgo and Ojutai,MOM,2023-04-21,"MOM, PMOM",RUW,False,0,None,,0.0
7fe5374b-d28a-4e0c-97d1-8f7f6790a5f8,Zurgo and Ojutai,MOM,2023-04-21,MOM,RUW,False,0,None,,0.0
